id,txnrefid,custno,acctno,channelcode,overallqual,grlivarea,garagecars,ageofhouse,saleprice
2266,c943bb95-aec0-493c-a11c-ba15d949baed,12341054,45671276,LOAN,7,1889,1,110,122000
2267,08501b71-de5f-4ea2-be55-02f10250ffa4,12341220,45671080,LOAN,9,2018,3,12,378500
2268,244a0827-3f20-453c-8984-ddaa0db41f72,12341121,45671698,LOAN,8,3447,3,85,381000
2269,d3d5326a-2dd8-43c3-bd18-576f6451a5d8,12341014,45671580,LOAN,5,1524,1,62,144000
2270,841d48ac-3d1a-430b-b2c1-c76a86d9e8ea,12341018,45671256,LOAN,7,1524,2,41,260000
2271,aa98e5bf-cee7-4462-88c0-a278ea4aba36,12341245,45671485,LOAN,6,1489,2,52,185750
2272,4e319f9e-d3dc-4e32-88ae-14adf77be9d1,12341130,45671658,LOAN,5,935,1,55,137000
2273,af94938c-9b97-43aa-91c5-b80e83abe8e8,12341061,45671168,LOAN,6,1357,1,61,177000
2274,3e91fd64-cf88-4153-9f44-f3fb6280cdec,12341158,45671315,LOAN,5,1250,2,110,139000
2275,0c1942b1-e616-4333-84c2-738dcef8f3ff,12341145,45671088,LOAN,5,1920,2,72,137000
2276,0586004f-d77e-47f7-9fb6-8020847349fa,12341139,45671031,LOAN,6,1395,2,48,162000
2277,b5c7ff6b-be82-4594-bcdd-2aa7645a0828,12341153,45671261,LOAN,6,1724,2,53,197900
2278,c990e4d5-1941-415e-ac8a-1825a9abdafe,12341198,45671824,LOAN,8,2031,2,18,237000
2279,9d8e2ce2-850a-4bf5-838c-eca1bea3a019,12341249,45671939,LOAN,4,1128,2,100,68400
2280,a619a951-12e6-4b32-bf77-f0cbfbecf772,12341248,45671853,LOAN,7,1573,2,18,227000
2281,6f181de7-60ef-4b73-8f5d-77d2441193e6,12341056,45671715,LOAN,7,1339,2,30,180000
2282,5017c58e-67ae-472d-93bb-29100531eb60,12341090,45671623,LOAN,5,1040,2,43,150500
2283,5b785934-8357-49d0-b713-f00618b002bd,12341059,45671025,LOAN,6,1824,0,49,139000
2284,53573c5c-44b1-40b2-856b-390d29a7ae71,12341165,45671745,LOAN,6,2447,1,101,169000
2285,063a99c8-6f53-467c-a940-a7c993b9393f,12341124,45671978,LOAN,6,1412,1,81,132500
2286,90f839e1-3bcb-4396-97a7-fcc801572278,12341090,45671253,LOAN,6,1328,2,57,143000
2287,8aa04f3b-2b1d-43bd-af4a-63a75e8a027d,12341212,45671799,LOAN,5,1582,2,56,190000
2288,d4202556-2b7d-4290-a4b5-1a54b2d023b7,12341241,45671878,LOAN,8,1659,2,20,278000
2289,420114ce-22dc-48b9-8c30-9781e5a0330f,12341037,45671453,LOAN,8,1970,3,14,281000
2290,8f0adf39-2a43-49a1-a165-7b62bb327961,12341129,45671767,LOAN,5,1152,2,56,180500
2291,0d6e74bd-1648-493a-ae8c-b07631ea271a,12341222,45671794,LOAN,5,1302,1,48,119500
2292,857756ba-c298-414f-a86f-4fb034ac971c,12341059,45671090,LOAN,5,2372,1,128,107500
2293,e001d48c-1059-4ecb-a0cf-f013d526c642,12341172,45671965,LOAN,7,1664,2,44,162900
2294,338421fa-289a-44c0-b23b-50ce572f9207,12341073,45671172,LOAN,5,864,2,65,115000
2295,9404d16d-7e57-42fe-b17c-e2979995651b,12341177,45671662,LOAN,5,1052,1,52,138500
2296,fb63759f-73ba-4d05-8f16-66be5bb87b80,12341154,45671606,LOAN,5,1128,2,57,155000
2297,00a58697-20b7-4e1a-9628-8b7ab22a0438,12341114,45671523,LOAN,6,1072,2,15,140000
2298,338c6745-1b70-46bf-a37d-904d07809448,12341034,45671971,LOAN,10,5642,2,12,160000
2299,00b5a9fa-c424-4f5c-8685-981a6329cda3,12341220,45671473,LOAN,5,1246,1,61,154000
2300,dd6b11e4-44d4-4e20-868a-afa04fb82bd4,12341034,45671216,LOAN,7,1983,2,21,225000
2301,158c155a-f148-4aa9-9103-1e1036b5b6da,12341051,45671689,LOAN,6,1494,1,78,177500
2302,b4428f45-dd11-455b-9aae-da3ccce13180,12341131,45671952,LOAN,8,2526,3,26,290000
2303,9c861a8d-6207-4725-a294-23d6f0250493,12341180,45671634,LOAN,7,1616,3,15,232000
2304,035fe9b7-4a6b-4f4f-a788-060e7ff48615,12341215,45671193,LOAN,7,1708,2,16,130000
2305,a71b3aac-3729-400e-98a9-59db0e045622,12341247,45671663,LOAN,9,1652,2,14,325000
2306,3f65b462-4636-440d-aacf-fb0306ed6897,12341159,45671145,LOAN,7,1368,2,15,202500
2307,0fbe5eb4-6561-4022-ade3-9a2bdb5306d7,12341103,45671203,LOAN,5,990,2,26,138000
2308,c6cc797c-0d61-449f-8024-63749301c8ee,12341176,45671603,LOAN,5,1122,2,72,147000
2309,5c7be318-c408-4321-87af-585acd077e4f,12341165,45671052,LOAN,6,1294,2,29,179200
2310,f2c212c1-e4d1-40d8-9e61-c786fc0ea419,12341183,45671915,LOAN,7,1902,2,61,335000
2311,35092571-8ea0-462d-848d-17bf7527d261,12341134,45671699,LOAN,7,1274,2,15,203000
2312,6014d860-b368-4953-bbf7-aa51133a09f2,12341200,45671546,LOAN,8,2810,2,30,302000
2313,db479ffd-e2c1-42e1-8c2d-293e3a95aefd,12341074,45671533,LOAN,9,2599,3,21,333168
2314,bc307596-6e01-40f0-97a5-64fb45a13add,12341035,45671472,LOAN,4,948,1,66,119000
2315,1ef034ca-6dba-4847-a176-374e0b8acbaf,12341014,45671315,LOAN,6,2112,2,51,206900
2316,a4e92580-5ac6-4774-80f1-569ee592f2d6,12341031,45671634,LOAN,8,1630,3,12,295493
2317,ea53f7f9-b878-4bdf-8ae9-8d5a3248da7d,12341138,45671009,LOAN,7,1352,2,14,208900
2318,9492d910-4e84-4aab-8786-b15a90e61929,12341219,45671414,LOAN,8,1787,3,19,275000
2319,e5ab3127-9b43-4a93-8ede-5f853fe86ba6,12341030,45671293,LOAN,4,948,1,66,111000
2320,decb7453-6e4c-422b-826f-c628e45ec44e,12341240,45671568,LOAN,6,1478,2,63,156500
2321,a894195d-9726-406f-98d4-f15818f786a4,12341012,45671676,LOAN,3,720,1,71,72500
2322,08d5c2f1-6847-473a-9a98-57fa12a87a78,12341047,45671071,LOAN,7,1923,2,28,190000
2323,e77080dc-0d1b-4c25-8dda-783c92c88955,12341193,45671729,LOAN,4,708,0,80,82500
2324,0d82b9df-573c-4c28-a05b-e328cc410cd9,12341213,45671163,LOAN,8,1795,3,14,147000
2325,3cfee177-b027-43da-855f-6d5e89d8d3fc,12341180,45671354,LOAN,4,796,0,98,55000
2326,a74edc37-e639-4c1a-90a5-33cee9d7f9b5,12341149,45671020,LOAN,3,774,0,89,79000
2327,c5b33b9a-ba48-4082-ade0-a48e57b3dc3b,12341045,45671816,LOAN,5,816,1,38,130500
2328,929a0e82-2b43-4af5-953d-effd40dd9cb9,12341234,45671497,LOAN,6,2792,2,100,256000
2329,6882613b-5e05-4cd7-9eaa-91676c4e0d0d,12341134,45671861,LOAN,7,1632,2,22,176500
2330,0cd7fc60-0dc5-48b5-8d84-69e771ec0ceb,12341042,45671516,LOAN,8,1588,3,14,227000
2331,9606e801-8d90-4502-b3d2-15c9be31099a,12341013,45671786,LOAN,5,954,2,44,132500
2332,3d198cfc-0d17-4d23-bec9-b1bff1619cb6,12341150,45671032,LOAN,4,816,1,82,100000
2333,c8e087de-b1fb-4d12-9dad-5a40bb37aafe,12341121,45671378,LOAN,5,1360,1,82,125500
2334,c5605ec1-a3c0-45c3-9f28-9341fa59d5fd,12341090,45671051,LOAN,5,1365,2,50,125000
2335,32aa9ad2-ca73-4a45-96bc-a9436717c884,12341101,45671213,LOAN,6,1334,2,43,167900
2336,57552ecd-712a-4653-9432-2aa1ab6b737f,12341006,45671195,LOAN,5,1656,2,47,135000
2337,276de2a9-e86e-4d6b-8af7-a04b34b7299e,12341220,45671008,LOAN,4,693,0,79,52500
2338,85d34175-1b30-46ce-87ed-8e0681945cea,12341008,45671640,LOAN,7,1861,2,18,200000
2339,88aded4a-4c1a-4ac6-aaa1-ecbfe76bb97c,12341152,45671685,LOAN,5,864,1,48,128500
2340,74fe8fac-1772-4f4f-8c69-7067fa37deee,12341025,45671992,LOAN,4,872,4,49,123000
2341,47083ca5-522a-40f4-a569-f8d601df0d8b,12341090,45671061,LOAN,6,1114,2,17,155000
2342,b59a7312-a45d-40be-af9d-8d15df12dc6a,12341198,45671821,LOAN,8,2169,2,18,228500
2343,7f5d9a07-778a-4f3e-9189-bcc775a0558e,12341042,45671947,LOAN,6,1913,2,92,177000
2344,039caf88-ece9-40c2-90bc-47d131e90b80,12341239,45671150,LOAN,7,1456,2,14,155835
2345,c89724af-0c8e-4e4f-8b01-4724b303bc91,12341150,45671350,LOAN,4,960,1,100,108500
2346,429b58b9-cf26-4197-b606-26442dc29f6a,12341022,45671623,LOAN,7,2156,2,52,262500
2347,d54820ba-0113-4f97-b4c3-9d3faf1dbde6,12341188,45671706,LOAN,8,1776,3,14,283463
2348,346153d6-e7c6-46c4-8b65-b989fa00359d,12341024,45671749,LOAN,7,1494,2,22,215000
2349,da552734-dada-4a30-b3cb-aeeb18e5328d,12341111,45671353,LOAN,8,2358,0,148,122000
2350,b7c1330b-7117-4504-9970-68422fccfc9d,12341112,45671180,LOAN,5,2634,4,51,200000
2351,02687788-d133-4747-afbf-51071360c4ae,12341174,45671173,LOAN,6,1716,2,58,171000
2352,bf0599be-c176-402f-8f66-ae1c32df779d,12341163,45671178,LOAN,6,1176,2,83,134900
2353,05afe882-af2f-44d9-b913-b987d89fe1be,12341200,45671906,LOAN,8,3238,3,25,410000
2354,105b69c6-5fa2-4d93-8035-1055abe3c6f9,12341095,45671802,LOAN,7,1865,3,20,235000
2355,d123a070-fd18-47f9-8dd7-2d3a596b7c4f,12341236,45671467,LOAN,7,1920,2,52,170000
2356,0c0aac69-e9c3-448c-95ff-4ec9d3a07e07,12341174,45671078,LOAN,5,892,1,54,110000
2357,15d425df-6282-4110-8f5d-c600178f27f4,12341092,45671838,LOAN,5,1078,2,49,149900
2358,ad86ecb6-b8c6-4b5c-a5d3-6429dfdfc204,12341028,45671995,LOAN,6,1573,2,20,177500
2359,2083ab32-2c68-4115-b5d2-dfd54d9395d3,12341150,45671638,LOAN,9,1980,3,16,315000
2360,8c17f2f3-fc33-42c9-b200-35bbed0ee89c,12341171,45671114,LOAN,5,2601,2,99,189000
2361,b6327c0f-717d-4be8-a4d5-ebd001eefed2,12341151,45671296,LOAN,7,1530,2,15,260000
2362,47b788d5-075a-4a6f-84d7-f76eab3dea78,12341167,45671850,LOAN,4,1738,1,100,104900
2363,38b2396b-0054-4a01-819e-824f92851f5b,12341107,45671440,LOAN,6,1412,2,14,156932
2364,a0625892-3e74-47a8-bbdc-9f8a712f4c0b,12341003,45671164,LOAN,7,1200,2,15,144152
2365,565d50ef-ae0a-4ca4-b83f-9b8da35b0e2c,12341089,45671859,LOAN,7,1674,2,20,216000
2366,c2a9b348-84d7-42c5-846f-989c1c0f9c85,12341151,45671679,LOAN,7,1790,2,21,193000
2367,1b87d8cd-1a7b-400f-89d5-43eb77f1c702,12341173,45671069,LOAN,5,1475,1,43,127000
2368,79bdc015-8527-45f0-9fce-7dfc7bfb38ae,12341152,45671498,LOAN,6,848,2,17,144000
2369,ea51f2d0-d65f-4170-ad5b-0a0e23cd05d2,12341227,45671792,LOAN,8,1668,2,17,232000
2370,31bf033d-f4e4-4298-899b-59afdd3d210c,12341020,45671870,LOAN,4,1374,1,100,105000
2371,fc7fa4f8-7fac-4f49-ab57-35b72c9dbc4a,12341015,45671810,LOAN,6,1661,1,65,165500
2372,3ffdba49-495b-4355-9e68-be8cdf08fabd,12341218,45671273,LOAN,7,2097,2,22,274300
2373,10485977-e6a0-4e4d-8229-3a376395372b,12341009,45671235,LOAN,10,2633,3,19,466500
2374,d13ed69b-8bc9-4ff8-818d-bc835228bd75,12341234,45671207,LOAN,7,1958,3,15,250000
2375,9801bd47-fe2f-4af8-ae9d-e38941121194,12341125,45671212,LOAN,8,1571,3,13,239000
2376,73dc9d4f-8f9a-4d58-9ee1-95446f2f1153,12341148,45671377,LOAN,6,790,1,90,91000
2377,8158d04e-add9-4362-94c6-a50d82945b47,12341146,45671964,LOAN,5,1604,2,79,117000
2378,6bc879ae-2576-4660-a760-b82ba69d9ab8,12341207,45671990,LOAN,6,987,1,47,83000
2379,68475aa5-5aee-48c3-b22b-be1992bc119a,12341026,45671245,LOAN,5,1394,2,14,167500
2380,4e29abc0-8ff6-4bad-bc79-194295ffd7a3,12341075,45671144,LOAN,3,864,1,106,58500
2381,8f1c4398-321b-4b66-b3e0-5b2979a7d870,12341063,45671635,LOAN,6,2117,2,50,237500
2382,ae66c3e4-76c1-4e3a-8aab-18b3454a0723,12341041,45671901,LOAN,7,1762,2,100,157000
2383,3df7f620-6c56-420a-84fd-5440851b8deb,12341067,45671802,LOAN,5,1416,2,102,112000
2384,6772a4b5-0da9-41d4-95c4-d4630b0c73e3,12341015,45671416,LOAN,6,1258,1,81,105000
2385,ed8371a8-9b94-4ba1-8685-2ef870f8ca30,12341090,45671611,LOAN,4,1154,1,98,125500
2386,ba72af96-605e-43ea-a5e5-0b556c841c27,12341041,45671706,LOAN,7,2784,2,42,250000
2387,6a56302c-d42f-455b-9604-3ba58d8e839a,12341048,45671871,LOAN,6,2526,1,104,136000
2388,4618b0a6-2dd2-49d7-b4b7-fff1baa7b99d,12341077,45671040,LOAN,9,1746,3,14,377500
2389,eef58c07-3210-468a-bff3-ee3318e0352f,12341162,45671455,LOAN,6,1218,2,79,131000
2390,8af227d9-37e0-4108-8f0e-b6721f102b9b,12341003,45671484,LOAN,7,1525,2,20,235000
2391,678db3eb-57fe-4302-997b-85935139b6ca,12341041,45671144,LOAN,5,1584,3,53,124000
2392,27c47fb5-340a-45bd-88f4-c468dc33baff,12341199,45671919,LOAN,5,900,1,53,123000
2393,fed8ed7e-550a-4a71-8782-688dc5f6930a,12341072,45671047,LOAN,6,1912,2,115,163000
2394,424affff-98b8-4207-8001-62639a357a60,12341211,45671904,LOAN,7,1500,3,14,246578
2395,ce2aa7a7-2b21-412b-8efc-50eb7477c673,12341104,45671910,LOAN,8,2482,3,15,281213
2396,df579228-d440-4b7d-8937-539fb3972e7e,12341193,45671980,LOAN,5,1687,2,72,160000
2397,a79bca47-647a-4f4c-99b6-4064bdaef715,12341103,45671747,LOAN,5,1513,1,100,137500
2398,0963a35e-73e7-423a-9e08-3cae3d91dc50,12341109,45671895,LOAN,5,1904,1,70,138000
2399,8dc23eeb-6a6b-46a8-86ae-2c26674e6ee5,12341210,45671781,LOAN,6,1608,1,95,137450
2400,dfb95b76-0687-4a0e-9770-e20283cea328,12341246,45671455,LOAN,6,1158,1,91,120000
2401,fce6901d-6ac4-4be0-aab9-30c28ad400f7,12341227,45671821,LOAN,6,1593,2,16,193000
2402,b00f8fc6-5928-4c9f-b142-4830f846e927,12341187,45671702,LOAN,7,1294,2,14,193879
2403,37a313b8-55a7-4e50-9f5f-25362da84069,12341073,45671462,LOAN,8,1464,3,13,282922
2404,deff5a4b-1756-4102-9852-78512b4f59f1,12341085,45671604,LOAN,3,1214,3,105,105000
2405,f585d5ed-805d-4771-ba1c-5b0abc938768,12341072,45671252,LOAN,8,1646,2,16,275000
2406,6fc65d33-44f0-434d-8c94-cd9a6d399466,12341199,45671244,LOAN,5,768,2,48,133000
2407,b8ad927b-f189-4a2c-a35f-fe7536c7d7ca,12341173,45671527,LOAN,5,833,0,35,112000
2408,e76d4513-fce5-484a-a9b6-ac822072baf9,12341121,45671474,LOAN,4,1363,2,110,125500
2409,2165823c-e3c6-4311-a706-3e4e04ba0a5a,12341147,45671885,LOAN,7,2093,2,34,215000
2410,355a45d0-d6b8-447e-8b2f-333009b74287,12341216,45671766,LOAN,7,1840,2,19,230000
2411,8b1c3cc8-8958-48d3-9024-261bf381e4be,12341012,45671772,LOAN,6,1668,1,70,140000
2412,69b99a1f-8b80-4371-afaf-dcf83654eed9,12341023,45671488,LOAN,4,1040,2,71,90000
2413,4c5afe72-ce32-4338-bd86-7240ae652bbc,12341068,45671287,LOAN,8,1844,2,15,257000
2414,ed50357c-4d26-4fe6-b4ea-35bece2e0a4f,12341162,45671893,LOAN,6,1848,2,97,207000
2415,d4614f2e-d294-4c48-8414-0044f2625a94,12341112,45671468,LOAN,7,1569,3,13,175900
2416,aaca167b-1d77-4776-8e60-5f887036cad5,12341003,45671778,LOAN,4,2290,2,135,122500
2417,4d2095bd-bc39-4a43-84f5-4a4a4ea9ec22,12341163,45671808,LOAN,8,2450,3,22,340000
2418,ae2b516c-2c08-463b-b607-196bc63af24d,12341088,45671182,LOAN,5,1144,1,57,124000
2419,ce3299e0-0cea-4f8c-a7b9-3e42288694f0,12341244,45671042,LOAN,6,1844,2,51,223000
2420,748eb040-cd3e-493b-8c41-1f3c05c37a7b,12341191,45671776,LOAN,6,1416,2,52,179900
2421,cb6be98a-5bc8-4eda-878d-23ddcab0c1fe,12341215,45671025,LOAN,6,1069,2,43,127500
2422,91288439-8b3f-440e-a81f-39fc72cf8e80,12341049,45671314,LOAN,6,848,2,17,136500
2423,ab9f5277-9bfa-4279-95b4-2656ab276d21,12341241,45671551,LOAN,6,2201,2,54,274970
2424,b249d51f-3c7b-4a67-a264-05ca8a400398,12341202,45671341,LOAN,5,1344,1,62,144000
2425,d1ac5bbf-a9ea-4dbe-820b-28a455071552,12341164,45671187,LOAN,6,1252,2,61,142000
2426,1187919b-0af6-4427-8c0a-63c3406eb548,12341183,45671265,LOAN,7,2127,2,26,271000
2427,37f8604a-fa6c-4499-8bd0-a0450123d210,12341005,45671076,LOAN,5,1558,1,75,140000
2428,623f5dd5-535d-4ee0-ac19-adaa198f3ee9,12341045,45671491,LOAN,5,804,1,80,119000
2429,66a81e8c-83ac-4ced-827f-698f45013d42,12341033,45671840,LOAN,6,1440,2,39,182900
2430,fde37359-d22f-4133-b565-34f87306c2a5,12341142,45671760,LOAN,5,1838,2,15,192140
2431,b49b739d-407f-4cf9-89b0-3ebba2919d85,12341047,45671311,LOAN,6,958,2,44,143750
2432,06e71ffa-857b-4b01-8bec-438ee2c0cd8e,12341161,45671171,LOAN,4,968,1,93,64500
2433,a72bdd72-f16a-4a71-b3ce-437124f576bb,12341140,45671168,LOAN,6,1792,2,20,186500
2434,a33d31c1-5d0a-4f26-a7b8-4bb0783a639e,12341223,45671303,LOAN,5,1126,2,43,160000
2435,5119595c-af8a-4af7-9073-0fa3a048f90b,12341240,45671797,LOAN,6,1537,2,58,174000
2436,65186e54-adf7-40af-b0fb-bfb104a7d744,12341007,45671111,LOAN,4,864,2,49,120500
2437,d7669011-9819-468f-b822-4733b74bf731,12341058,45671926,LOAN,8,1932,3,12,394617
2438,d2359166-d9b7-4ddb-97d0-40cf44c68885,12341140,45671597,LOAN,6,1236,2,63,149700
2439,d33d9a86-e646-47c1-9ec6-606c3a6404d6,12341183,45671024,LOAN,7,1725,2,41,197000
2440,27136824-da44-454f-8bfc-97ad80fee5e2,12341146,45671579,LOAN,6,2555,2,98,191000
2441,ae8365b8-50ca-418f-bd58-2217142bbff4,12341183,45671160,LOAN,6,848,2,16,149300
2442,b4ee89dd-db8e-4d84-a3f5-239bed91b679,12341058,45671436,LOAN,10,2007,3,12,310000
2443,9b4388eb-b7a6-4aa6-9475-2be4a18e82db,12341056,45671676,LOAN,6,952,1,104,121000
2444,93b266a7-1c59-43b8-a80d-5d3c407c764e,12341126,45671181,LOAN,7,1422,2,16,179600
2445,d902b433-b879-4460-864f-48bb26306607,12341145,45671614,LOAN,6,913,1,54,129000
2446,4e54dd52-e01d-461b-b0c7-d29eb9e95b60,12341128,45671667,LOAN,5,1188,1,58,157900
2447,22df205e-9d85-4bd7-8419-a46a62c0f565,12341016,45671757,LOAN,8,2090,2,25,240000
2448,c8cd45cd-788b-4982-ae47-7b531c9292f8,12341248,45671906,LOAN,4,1346,1,110,112000
2449,417dc6e7-21e9-4253-8951-9a1812409c23,12341186,45671937,LOAN,5,630,0,50,92000
2450,7e0f9d24-7725-4351-bde6-cdb15a5aa518,12341098,45671421,LOAN,5,1792,0,46,136000
2451,3718c0e0-e7e7-4446-8047-e4063fcde57b,12341015,45671141,LOAN,8,1578,3,12,287090
2452,65c62d4d-f0f9-40b9-afda-32574385fe4b,12341204,45671212,LOAN,5,1072,2,15,145000
2453,f49c61c6-2968-44a6-8a9f-363fa057ac21,12341116,45671088,LOAN,5,1140,0,14,84500
2454,a55fb586-2c23-4abf-99a0-b72e24b342ec,12341138,45671055,LOAN,7,1221,2,16,185000
2455,8d914d34-7c4d-4958-b727-9d6fc8c432c7,12341235,45671050,LOAN,6,1647,2,21,175000
2456,8118766b-132e-4c4f-8d51-f8021adae831,12341132,45671481,LOAN,6,2073,2,42,210000
2457,05a14845-8db8-4a57-8bdc-97382758fc6c,12341123,45671477,LOAN,7,2340,1,79,266500
2458,eb46e44a-37cb-4c52-9589-0b8473d209ed,12341216,45671967,LOAN,5,1078,1,70,142125
2459,15008247-3b5e-4aac-b4b3-b36ad8cc239f,12341176,45671358,LOAN,5,1256,1,55,147500
